1025) Scaler: Standard, classifier: SGD-p-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1034) Scaler: Standard, classifier: SGD-sh-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
229) Scaler: MaxAbs, classifier: SGD-sl-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
230) Scaler: MaxAbs, classifier: SGD-hu-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
182) Scaler: MaxAbs, classifier: SGD-hu-e--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
126) Scaler: MaxAbs, classifier: SGD-h-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
125) Scaler: MaxAbs, classifier: SGD-p-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
115) Scaler: MaxAbs, classifier: SGD-p-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
114) Scaler: MaxAbs, classifier: SGD-sh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
113) Scaler: MaxAbs, classifier: SGD-mh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
287) Scaler: MaxAbs, classifier: PA-I--3, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
128) Scaler: MaxAbs, classifier: SGD-mh-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
289) Scaler: MaxAbs, classifier: PA-I--4, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
290) Scaler: MaxAbs, classifier: PA-II--4, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
108) Scaler: MaxAbs, classifier: SGD-mh-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
107) Scaler: MaxAbs, classifier: SGD-l-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
393) Scaler: MinMax, classifier: SGD-mh-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
105) Scaler: MaxAbs, classifier: SGD-p-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
104) Scaler: MaxAbs, classifier: SGD-sh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
109) Scaler: MaxAbs, classifier: SGD-sh-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1090) Scaler: Standard, classifier: SGD-hu-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
129) Scaler: MaxAbs, classifier: SGD-sh-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
133) Scaler: MaxAbs, classifier: SGD-mh-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
231) Scaler: MaxAbs, classifier: SGD-ei-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
232) Scaler: MaxAbs, classifier: SGD-sei-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
178) Scaler: MaxAbs, classifier: SGD-hu-l2--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
174) Scaler: MaxAbs, classifier: SGD-hu-l1--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
992) Scaler: Standard, classifier: SGD-l-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
991) Scaler: Standard, classifier: SGD-h-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
130) Scaler: MaxAbs, classifier: SGD-p-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
139) Scaler: MaxAbs, classifier: SGD-sh-n-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
985) Scaler: Standard, classifier: SGD-p-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
983) Scaler: Standard, classifier: SGD-mh-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
982) Scaler: Standard, classifier: SGD-l-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
981) Scaler: Standard, classifier: SGD-h-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
246) Scaler: MaxAbs, classifier: SGD-hu-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
135) Scaler: MaxAbs, classifier: SGD-p-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
241) Scaler: MaxAbs, classifier: SGD-sl-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
402) Scaler: MinMax, classifier: SGD-l-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
190) Scaler: MaxAbs, classifier: SGD-hu-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
404) Scaler: MinMax, classifier: SGD-sh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
539) Scaler: MinMax, classifier: SGD-ei-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
540) Scaler: MinMax, classifier: SGD-sei-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
514) Scaler: MinMax, classifier: SGD-hu-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
722) Scaler: Robust, classifier: SGD-l-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
682) Scaler: Robust, classifier: SGD-l-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
513) Scaler: MinMax, classifier: SGD-sl-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
511) Scaler: MinMax, classifier: SGD-ei-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
510) Scaler: MinMax, classifier: SGD-hu-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
726) Scaler: Robust, classifier: SGD-h-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
507) Scaler: MinMax, classifier: SGD-ei-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
506) Scaler: MinMax, classifier: SGD-hu-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
505) Scaler: MinMax, classifier: SGD-sl-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
681) Scaler: Robust, classifier: SGD-h-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
542) Scaler: MinMax, classifier: SGD-hu-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
499) Scaler: MinMax, classifier: SGD-ei-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
704) Scaler: Robust, classifier: SGD-sh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
494) Scaler: MinMax, classifier: SGD-hu-l2--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
686) Scaler: Robust, classifier: SGD-h-l2-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
515) Scaler: MinMax, classifier: SGD-ei-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
518) Scaler: MinMax, classifier: SGD-hu-n-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
691) Scaler: Robust, classifier: SGD-h-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
528) Scaler: MinMax, classifier: SGD-sei-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
527) Scaler: MinMax, classifier: SGD-ei-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
703) Scaler: Robust, classifier: SGD-mh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
529) Scaler: MinMax, classifier: SGD-sl-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
530) Scaler: MinMax, classifier: SGD-hu-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
532) Scaler: MinMax, classifier: SGD-sei-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1147) Scaler: Standard, classifier: SGD-ei-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
403) Scaler: MinMax, classifier: SGD-mh-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
491) Scaler: MinMax, classifier: SGD-ei-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
709) Scaler: Robust, classifier: SGD-sh-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
525) Scaler: MinMax, classifier: SGD-sl-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
712) Scaler: Robust, classifier: SGD-l-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
713) Scaler: Robust, classifier: SGD-mh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
714) Scaler: Robust, classifier: SGD-sh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
715) Scaler: Robust, classifier: SGD-p-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
692) Scaler: Robust, classifier: SGD-l-e-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
524) Scaler: MinMax, classifier: SGD-sei-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
521) Scaler: MinMax, classifier: SGD-sl-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
526) Scaler: MinMax, classifier: SGD-hu-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
490) Scaler: MinMax, classifier: SGD-hu-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
498) Scaler: MinMax, classifier: SGD-hu-e--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
429) Scaler: MinMax, classifier: SGD-sh-l2-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
474) Scaler: MinMax, classifier: SGD-hu-l1--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
431) Scaler: MinMax, classifier: SGD-h-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
422) Scaler: MinMax, classifier: SGD-l-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
417) Scaler: MinMax, classifier: SGD-l-n-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
414) Scaler: MinMax, classifier: SGD-sh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1302) Scaler: None, classifier: SGD-l-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1331) Scaler: None, classifier: SGD-h-e-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1305) Scaler: None, classifier: SGD-p-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
410) Scaler: MinMax, classifier: SGD-p-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
409) Scaler: MinMax, classifier: SGD-sh-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
408) Scaler: MinMax, classifier: SGD-mh-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
407) Scaler: MinMax, classifier: SGD-l-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
406) Scaler: MinMax, classifier: SGD-h-l2-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
405) Scaler: MinMax, classifier: SGD-p-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
413) Scaler: MinMax, classifier: SGD-mh-e-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1137) Scaler: Standard, classifier: SGD-sl-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
705) Scaler: Robust, classifier: SGD-p-l1-1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1406) Scaler: None, classifier: SGD-hu-l1-0, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
61) Scaler: MaxAbs, classifier: SGD-h-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
478) Scaler: MinMax, classifier: SGD-hu-l2--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1321) Scaler: None, classifier: SGD-h-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
482) Scaler: MinMax, classifier: SGD-hu-e--2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
62) Scaler: MaxAbs, classifier: SGD-l-l1--1, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
589) Scaler: MinMax, classifier: PA-I--4, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1138) Scaler: Standard, classifier: SGD-hu-l1-2, mean: 0.617284961804005, class wrong: [0, 195, 146, 54]
1215) Scaler: None, classifier: SGD-p-e--4, mean: 0.617381105232947, class wrong: [41, 195, 130, 54]
687) Scaler: Robust, classifier: SGD-l-l2-0, mean: 0.6173813009176852, class wrong: [0, 195, 146, 54]
117) Scaler: MaxAbs, classifier: SGD-l-n-1, mean: 0.6173813009176852, class wrong: [0, 195, 146, 54]
708) Scaler: Robust, classifier: SGD-mh-l2-1, mean: 0.6173813009176852, class wrong: [0, 195, 146, 54]
1195) Scaler: Standard, classifier: BNB-1, mean: 0.6174776317673671, class wrong: [114, 114, 126, 36]
729) Scaler: Robust, classifier: SGD-sh-l2-2, mean: 0.6174780119970552, class wrong: [0, 195, 146, 54]
66) Scaler: MaxAbs, classifier: SGD-h-l2--1, mean: 0.6175745370935802, class wrong: [0, 195, 146, 54]
1196) Scaler: Standard, classifier: BNB-0.75, mean: 0.6176703099947275, class wrong: [114, 114, 126, 36]
1198) Scaler: Standard, classifier: BNB-0.25, mean: 0.6178629882220877, class wrong: [114, 114, 126, 36]
1199) Scaler: Standard, classifier: BNB-0.0001, mean: 0.6178629882220877, class wrong: [114, 114, 126, 36]
1197) Scaler: Standard, classifier: BNB-0.5, mean: 0.6178629882220877, class wrong: [114, 114, 126, 36]
662) Scaler: Robust, classifier: SGD-l-l1--1, mean: 0.6178646719489326, class wrong: [5, 184, 146, 54]
881) Scaler: Robust, classifier: PA-I-0, mean: 0.6178989251242484, class wrong: [166, 96, 102, 51]
495) Scaler: MinMax, classifier: SGD-ei-l2--1, mean: 0.6180567916886772, class wrong: [0, 191, 146, 54]
388) Scaler: MinMax, classifier: SGD-mh-l2-0, mean: 0.6181532226269847, class wrong: [0, 195, 146, 54]
590) Scaler: MinMax, classifier: PA-II--4, mean: 0.6183464602392152, class wrong: [0, 194, 146, 54]
367) Scaler: MinMax, classifier: SGD-l-l2--1, mean: 0.6184435443624368, class wrong: [0, 186, 146, 54]
1029) Scaler: Standard, classifier: SGD-sh-l2-2, mean: 0.6185400687410539, class wrong: [0, 187, 146, 54]
1094) Scaler: Standard, classifier: SGD-hu-l2--1, mean: 0.619020554252088, class wrong: [0, 195, 146, 54]
384) Scaler: MinMax, classifier: SGD-sh-l1-0, mean: 0.6192117440776082, class wrong: [0, 195, 146, 54]
1161) Scaler: Standard, classifier: Perceptron-l1--2, mean: 0.6192281235100588, class wrong: [147, 62, 89, 54]
1074) Scaler: Standard, classifier: SGD-hu-l1--2, mean: 0.6200835427069007, class wrong: [0, 195, 146, 54]
1207) Scaler: None, classifier: SGD-l-l2--4, mean: 0.6203873106805171, class wrong: [69, 172, 128, 15]
1125) Scaler: Standard, classifier: SGD-sl-l2-1, mean: 0.6204652695306813, class wrong: [0, 191, 146, 54]
1091) Scaler: Standard, classifier: SGD-ei-l1--1, mean: 0.6204674980944949, class wrong: [0, 195, 146, 54]
233) Scaler: MaxAbs, classifier: SGD-sl-n-1, mean: 0.6204675072541884, class wrong: [3, 186, 146, 54]
502) Scaler: MinMax, classifier: SGD-hu-n--1, mean: 0.6206588755180228, class wrong: [0, 195, 146, 54]
1261) Scaler: None, classifier: SGD-h-l1--1, mean: 0.6206625260031208, class wrong: [83, 89, 127, 50]
1330) Scaler: None, classifier: SGD-p-l2-2, mean: 0.6208288661672119, class wrong: [293, 64, 123, 35]
1218) Scaler: None, classifier: SGD-mh-n--4, mean: 0.6211047459372018, class wrong: [287, 7, 144, 54]
209) Scaler: MaxAbs, classifier: SGD-sl-l2-0, mean: 0.6211385263512111, class wrong: [0, 195, 146, 54]
1317) Scaler: None, classifier: SGD-l-n-1, mean: 0.6211401094508697, class wrong: [0, 195, 146, 54]
97) Scaler: MaxAbs, classifier: SGD-l-n-0, mean: 0.6211451333259522, class wrong: [0, 193, 146, 54]
1255) Scaler: None, classifier: SGD-p-e--2, mean: 0.6211754641614589, class wrong: [294, 10, 146, 54]
854) Scaler: Robust, classifier: Perceptron-l2--4, mean: 0.6211852414802522, class wrong: [82, 92, 123, 53]
855) Scaler: Robust, classifier: Perceptron-e--4, mean: 0.6211852414802522, class wrong: [82, 92, 123, 53]
349) Scaler: MinMax, classifier: SGD-sh-l2--2, mean: 0.621219023697089, class wrong: [160, 110, 89, 44]
118) Scaler: MaxAbs, classifier: SGD-mh-n-1, mean: 0.6212320697954484, class wrong: [27, 195, 140, 49]
899) Scaler: Robust, classifier: BNB-0.0001, mean: 0.6218172699367669, class wrong: [103, 116, 121, 31]
533) Scaler: MinMax, classifier: SGD-sl-n-1, mean: 0.6219040267094009, class wrong: [75, 171, 133, 54]
897) Scaler: Robust, classifier: BNB-0.5, mean: 0.622203184879103, class wrong: [103, 116, 121, 31]
898) Scaler: Robust, classifier: BNB-0.25, mean: 0.622203184879103, class wrong: [103, 116, 121, 31]
895) Scaler: Robust, classifier: BNB-1, mean: 0.6222033712211618, class wrong: [103, 116, 121, 31]
896) Scaler: Robust, classifier: BNB-0.75, mean: 0.622299803236591, class wrong: [103, 116, 121, 31]
1253) Scaler: None, classifier: SGD-mh-e--2, mean: 0.6224016253323746, class wrong: [63, 53, 146, 54]
1289) Scaler: None, classifier: SGD-sh-l2-0, mean: 0.6226833742648376, class wrong: [24, 112, 140, 54]
1210) Scaler: None, classifier: SGD-p-l2--4, mean: 0.6228768914806098, class wrong: [27, 92, 146, 45]
306) Scaler: MinMax, classifier: SGD-h-l2--4, mean: 0.6232703670137881, class wrong: [158, 19, 98, 54]
54) Scaler: MaxAbs, classifier: SGD-sh-e--2, mean: 0.6235485926680852, class wrong: [163, 130, 88, 31]
1231) Scaler: None, classifier: SGD-h-e--6, mean: 0.6237149294297818, class wrong: [285, 5, 146, 54]
1461) Scaler: None, classifier: Perceptron-l1--2, mean: 0.6245096612819564, class wrong: [52, 78, 146, 54]
1143) Scaler: Standard, classifier: SGD-ei-l2-2, mean: 0.6246208813604615, class wrong: [0, 195, 146, 54]
1235) Scaler: None, classifier: SGD-p-e--6, mean: 0.6249768999705018, class wrong: [74, 86, 136, 33]
49) Scaler: MaxAbs, classifier: SGD-sh-l2--2, mean: 0.6252266420442172, class wrong: [212, 58, 89, 53]
894) Scaler: Robust, classifier: PA-II-2, mean: 0.6254115158249508, class wrong: [53, 114, 139, 53]
860) Scaler: Robust, classifier: Perceptron-n--6, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
876) Scaler: Robust, classifier: Perceptron-n-1, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
880) Scaler: Robust, classifier: Perceptron-n-2, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
872) Scaler: Robust, classifier: Perceptron-n--0, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
864) Scaler: Robust, classifier: Perceptron-n--2, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
856) Scaler: Robust, classifier: Perceptron-n--4, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
868) Scaler: Robust, classifier: Perceptron-n--1, mean: 0.6255022612583572, class wrong: [117, 96, 113, 53]
1000) Scaler: Standard, classifier: SGD-p-n-0, mean: 0.6262584459369461, class wrong: [192, 70, 120, 51]
1269) Scaler: None, classifier: SGD-sh-l2--1, mean: 0.6269217088935484, class wrong: [110, 70, 146, 40]
857) Scaler: Robust, classifier: Perceptron-l1--6, mean: 0.6269681954736821, class wrong: [103, 102, 106, 52]
261) Scaler: MaxAbs, classifier: Perceptron-l1--2, mean: 0.6272265277948719, class wrong: [1, 130, 146, 54]
418) Scaler: MinMax, classifier: SGD-mh-n-1, mean: 0.6272305092614902, class wrong: [18, 152, 146, 54]
1237) Scaler: None, classifier: SGD-l-n--6, mean: 0.6272587554173075, class wrong: [36, 104, 129, 54]
700) Scaler: Robust, classifier: SGD-p-n-0, mean: 0.627485353566215, class wrong: [77, 96, 130, 52]
661) Scaler: Robust, classifier: SGD-h-l1--1, mean: 0.6279022561169515, class wrong: [11, 195, 140, 54]
592) Scaler: MinMax, classifier: PA-II-1, mean: 0.6279062783899519, class wrong: [73, 171, 134, 9]
1262) Scaler: None, classifier: SGD-l-l1--1, mean: 0.6279684300769286, class wrong: [374, 92, 32, 54]
962) Scaler: Standard, classifier: SGD-l-l1--1, mean: 0.6280095994851644, class wrong: [0, 195, 146, 54]
669) Scaler: Robust, classifier: SGD-sh-l2--1, mean: 0.6280751069667156, class wrong: [98, 125, 102, 40]
689) Scaler: Robust, classifier: SGD-sh-l2-0, mean: 0.6280853590217116, class wrong: [5, 194, 146, 54]
150) Scaler: MaxAbs, classifier: SGD-hu-e--4, mean: 0.6281580038975532, class wrong: [22, 47, 141, 54]
1111) Scaler: Standard, classifier: SGD-ei-l2-0, mean: 0.6282767398533524, class wrong: [0, 184, 146, 54]
699) Scaler: Robust, classifier: SGD-sh-n-0, mean: 0.6283758626056704, class wrong: [138, 98, 112, 38]
442) Scaler: MinMax, classifier: SGD-hu-l1--4, mean: 0.6285420058431102, class wrong: [1, 155, 146, 50]
389) Scaler: MinMax, classifier: SGD-sh-l2-0, mean: 0.629236682312025, class wrong: [0, 184, 146, 54]
364) Scaler: MinMax, classifier: SGD-sh-l1--1, mean: 0.629238267210872, class wrong: [139, 93, 122, 24]
1008) Scaler: Standard, classifier: SGD-mh-l2-1, mean: 0.6293351655279962, class wrong: [0, 195, 146, 54]
366) Scaler: MinMax, classifier: SGD-h-l2--1, mean: 0.6295313812034952, class wrong: [0, 188, 146, 54]
1030) Scaler: Standard, classifier: SGD-p-l2-2, mean: 0.6296369240551328, class wrong: [1, 162, 146, 54]
858) Scaler: Robust, classifier: Perceptron-l2--6, mean: 0.6300588619872322, class wrong: [63, 82, 128, 52]
859) Scaler: Robust, classifier: Perceptron-e--6, mean: 0.6300588619872322, class wrong: [63, 82, 128, 52]
33) Scaler: MaxAbs, classifier: SGD-mh-e--6, mean: 0.6300622812025468, class wrong: [272, 69, 45, 53]
329) Scaler: MinMax, classifier: SGD-sh-l2--6, mean: 0.6305215132387743, class wrong: [113, 163, 104, 12]
853) Scaler: Robust, classifier: Perceptron-l1--4, mean: 0.6305289254529794, class wrong: [27, 95, 139, 52]
1007) Scaler: Standard, classifier: SGD-l-l2-1, mean: 0.630695358882712, class wrong: [0, 187, 146, 54]
782) Scaler: Robust, classifier: SGD-hu-e--2, mean: 0.6309776734766708, class wrong: [0, 189, 146, 54]
1267) Scaler: None, classifier: SGD-l-l2--1, mean: 0.6310482301623002, class wrong: [58, 175, 146, 16]
1251) Scaler: None, classifier: SGD-h-e--2, mean: 0.6310661066114855, class wrong: [152, 48, 132, 54]
1491) Scaler: None, classifier: PA-I-1, mean: 0.6312351572837833, class wrong: [6, 113, 146, 39]
1236) Scaler: None, classifier: SGD-h-n--6, mean: 0.6313459899607994, class wrong: [187, 141, 90, 15]
1295) Scaler: None, classifier: SGD-p-e-0, mean: 0.6317064105074157, class wrong: [141, 60, 124, 54]
1270) Scaler: None, classifier: SGD-p-l2--1, mean: 0.6324005134022528, class wrong: [55, 71, 140, 53]
1219) Scaler: None, classifier: SGD-sh-n--4, mean: 0.6327052483707372, class wrong: [68, 61, 141, 54]
397) Scaler: MinMax, classifier: SGD-l-n-0, mean: 0.6328079329857796, class wrong: [0, 189, 146, 54]
379) Scaler: MinMax, classifier: SGD-sh-n--1, mean: 0.6330061028288523, class wrong: [157, 74, 127, 44]
1318) Scaler: None, classifier: SGD-mh-n-1, mean: 0.6331929113702542, class wrong: [0, 195, 146, 54]
1469) Scaler: None, classifier: Perceptron-l1--0, mean: 0.6333110613151707, class wrong: [76, 61, 146, 54]
1212) Scaler: None, classifier: SGD-l-e--4, mean: 0.633980116172076, class wrong: [97, 56, 146, 50]
100) Scaler: MaxAbs, classifier: SGD-p-n-0, mean: 0.6342431503760121, class wrong: [105, 84, 138, 54]
32) Scaler: MaxAbs, classifier: SGD-l-e--6, mean: 0.6344981623525124, class wrong: [183, 135, 61, 54]
1454) Scaler: None, classifier: Perceptron-l2--4, mean: 0.634509918423975, class wrong: [167, 35, 130, 54]
1455) Scaler: None, classifier: Perceptron-e--4, mean: 0.634509918423975, class wrong: [167, 35, 130, 54]
450) Scaler: MinMax, classifier: SGD-hu-e--4, mean: 0.6345240112673574, class wrong: [0, 185, 146, 54]
79) Scaler: MaxAbs, classifier: SGD-sh-n--1, mean: 0.6345430528435858, class wrong: [137, 75, 120, 43]
587) Scaler: MinMax, classifier: PA-I--3, mean: 0.6345497620611956, class wrong: [0, 181, 146, 54]
1042) Scaler: Standard, classifier: SGD-hu-l1--4, mean: 0.6348492089868549, class wrong: [30, 112, 142, 53]
1155) Scaler: Standard, classifier: Perceptron-e--4, mean: 0.6349297216058197, class wrong: [47, 115, 125, 54]
1154) Scaler: Standard, classifier: Perceptron-l2--4, mean: 0.6349297216058197, class wrong: [47, 115, 125, 54]
1110) Scaler: Standard, classifier: SGD-hu-l2-0, mean: 0.6349393116645057, class wrong: [2, 140, 146, 54]
693) Scaler: Robust, classifier: SGD-mh-e-0, mean: 0.6350314594235864, class wrong: [0, 178, 146, 54]
1453) Scaler: None, classifier: Perceptron-l1--4, mean: 0.6353080852807589, class wrong: [3, 172, 146, 54]
337) Scaler: MinMax, classifier: SGD-l-n--6, mean: 0.6353257466606539, class wrong: [63, 21, 142, 54]
986) Scaler: Standard, classifier: SGD-h-l2-0, mean: 0.63580244834599, class wrong: [0, 174, 146, 54]
64) Scaler: MaxAbs, classifier: SGD-sh-l1--1, mean: 0.6358927364663651, class wrong: [121, 68, 105, 47]
1109) Scaler: Standard, classifier: SGD-sl-l2-0, mean: 0.6360760760270372, class wrong: [2, 113, 146, 54]
1285) Scaler: None, classifier: SGD-p-l1-0, mean: 0.6360761994598847, class wrong: [180, 115, 144, 54]
674) Scaler: Robust, classifier: SGD-sh-e--1, mean: 0.6362976439233866, class wrong: [124, 108, 118, 21]
892) Scaler: Robust, classifier: PA-II-1, mean: 0.6366263967387683, class wrong: [98, 82, 136, 31]
1407) Scaler: None, classifier: SGD-ei-l1-0, mean: 0.6366438180213684, class wrong: [234, 28, 138, 54]
257) Scaler: MaxAbs, classifier: Perceptron-l1--6, mean: 0.6368995185671671, class wrong: [21, 131, 132, 54]
984) Scaler: Standard, classifier: SGD-sh-l1-0, mean: 0.6371470153629674, class wrong: [109, 92, 94, 51]
1157) Scaler: Standard, classifier: Perceptron-l1--6, mean: 0.6371484097947742, class wrong: [72, 123, 131, 53]
1284) Scaler: None, classifier: SGD-sh-l1-0, mean: 0.6373860396289492, class wrong: [193, 96, 81, 54]
593) Scaler: MinMax, classifier: PA-I-2, mean: 0.6375680995856444, class wrong: [15, 118, 146, 20]
1264) Scaler: None, classifier: SGD-sh-l1--1, mean: 0.6376027200636281, class wrong: [194, 126, 79, 54]
22) Scaler: MaxAbs, classifier: SGD-l-l1--6, mean: 0.6376442341378203, class wrong: [195, 5, 116, 54]
1205) Scaler: None, classifier: SGD-p-l1--4, mean: 0.6377471935109161, class wrong: [276, 91, 51, 54]
1202) Scaler: None, classifier: SGD-l-l1--4, mean: 0.6380049518993343, class wrong: [11, 139, 146, 49]
13) Scaler: MaxAbs, classifier: SGD-mh-e--4, mean: 0.6380305560382667, class wrong: [235, 0, 138, 54]
90) Scaler: MaxAbs, classifier: SGD-p-l2-0, mean: 0.6381391628453129, class wrong: [74, 105, 129, 54]
